idx,text,label,source
wc_en_24f423d4,"surabhi@surabhis-MacBook-Air kalman % /usr/local/bin/python3 /Users/surabhi/Documents/kalman/kalman_t.py
Traceback (most recent call last):
 File ""/Users/surabhi/Documents/kalman/kalman_t.py"", line 39, in 
 kf = UnscentedKalmanFilter(dim_x=10, dim_z=2, dt=dt, hx=None, fx=fx, points=MerweScaledSigmaPoints(n=10, alpha=0.1, beta=2., kappa=-1), x_mean_fn=None, z_mean_fn=None, residual_z=None, sqrt_fn=None, inv_sqrt_fn=None, reorder_by_residual=True, u=u)
 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: UnscentedKalmanFilter.__init__() got an unexpected keyword argument 'inv_sqrt_fn'",0,wildchat_en
cs_se_11181,How to show that a function is not computable? How to show a language is not computably enumerable?,0,cs_se
so_code_2023977,"What is the difference between ""typename"" and ""class"" template parameters?

```
template < typename T >
template < class T >
```",1,stackoverflow
ds_se_39317,"Difference between OrdinalEncoder and LabelEncoder? I was going through the official documentation of scikit-learn learn after going through a book on ML and came across the following thing: In the Documentation it is given about whereas in the book it was given about , when I checked their functionality it looked same to me. Can Someone please tell me the difference between the two please?",1,ds_se
so_code_9689793,"Can't execute jar- file: ""no main manifest attribute""

```
java -jar ""app.jar""
```",0,stackoverflow
so_code_5223,"Length of a JavaScript object

```
const myObject = new Object();
myObject[""firstname""] = ""Gareth"";
myObject[""lastname""] = ""Simpson"";
myObject[""age""] = 21;
```",0,stackoverflow
cs_se_47712,"Why can humans solve certain ""undecidable"" problems?",1,cs_se
cs_se_1643,How can we assume that basic operations on numbers take constant time?,0,cs_se
syn_0258,What is the difference between a process and a thread?,1,synthetic
so_code_2307283,"What does O(log n) mean exactly?

```
f(int n) {
  int i;
  for (i = 0; i < n; ++i)
    printf(""%d"", i);
}
```",1,stackoverflow
so_4848964,Difference between text and varchar (character varying),1,stackoverflow
syn_0277,What is immutability and why is it useful in programming?,1,synthetic
syn_0107,How do I revert a specific file to a previous commit in Git?,0,synthetic
cs_se_51150,"Are there any specific problems known to be undecidable for reasons other than diagonalization, self-reference, or reducibility?",1,cs_se
so_code_875103,"How do I erase an element from std::vector<> by index?

```
std::vector<int> vec;
vec.push_back(6);
vec.push_back(-17);
vec.push_back(12);
vec.erase(???);
```",0,stackoverflow
cs_se_1088,What happens to the cache contents on a context switch?,1,cs_se
ds_se_32264,What is the difference between bootstrapping and cross-validation?,1,ds_se
so_950087,How do I include a JavaScript file in another JavaScript file?,0,stackoverflow
so_code_6349421,"How to use Jackson to deserialise an array of objects

```
//json input
{
    ""id"" : ""junk"",
    ""stuff"" : ""things""
}
//Java
MyClass instance = objectMapper.readValue(json, MyClass.class);
```",0,stackoverflow
syn_en_615,How does the Python GIL affect multithreaded programs?,1,synthetic
wc_en_60e791a3,"def putExchangeDataAndDb(self, statusError, typeExchange):
 zipPath = f'{squishinfo.testCase}/stmobile.zip'
 config = self.config[statusError][typeExchange]
 with open(zipPath, ""rb"") as outboxFile:
 outboxContent = outboxFile.read()
 files = {
 ""outbox"": (outboxFile.name, outboxContent)
 }
 requests.put(self.url, data=config, files=files, verify=False)
как добавить в конструкцию чтение еще одного файла, так как у меня в архиве 2 файла
 with open(zipPath, ""rb"") as outboxFile:
 outboxContent = outboxFile.read()
 files = {
 ""outbox"": (outboxFile.name, outboxContent)
 }",0,wildchat_en
syn_0116,How to redirect stderr to stdout in Bash?,0,synthetic
cs_se_3271,Human computing power: Can humans decide the halting problem on Turing Machines?,0,cs_se
syn_en_635,What is the difference between shallow copy and deepcopy in Python?,1,synthetic
swe_se_377028,New developer can't keep up with branch merges,0,swe_se
cs_se_645,"Deciding on Sub-Problems for Dynamic Programming? I have used the technique of dynamic programming multiple times however today a friend asked me how I go about defining my sub-problems, I realized I had no way of providing an objective formal answer. How do you formally define a sub-problem for a problem that you would solve using dynamic programming?",1,cs_se
syn_0216,What is database normalization?,1,synthetic
wc_en_777e52e4,"predictors = housing_df[['CRIM', 'ZN', 'INDUS', 'CHAS', 'NOX', 'RM', 'AGE', 'DIS', 'RAD', 'TAX', 'PTRATIO', 'LSTAT']]
outcome = housing_df[['MEDV']]

x=pd.DataFrame(predictors)
pd.DataFrame(outcome)

train_X,valid_X,train_y,valid_y=train_test_split(x,y,test_size=0.4,random_state=1)

print('Training set:', train_X.shape, 'Validation set:', valid_X.shape)

def train_model(variables):
 model = LinearRegression()
 model.fit(train_X[variables], train_y)
 return model

def score_model(model, variables):
 return AIC_score(train_y, model.predict(train_X[variables]), model)

#Run the backward_elimination function created by the author and shown in Ch06
#MISSING 1 line of code



print(""Best Subset:"", best_variables)",0,wildchat_en
so_3106110,"What is move semantics? I've just finished listening to the Software Engineering radio podcast interview with Scott Meyers regarding C++11 . Most of the new features made sense to me, with the exception of one. I still don't get move semantics ... What is it exactly?",1,stackoverflow
so_code_2612802,"How do I clone a list so that it doesn't change unexpectedly after assignment?

```
>>> my_list = [1, 2, 3]
>>> new_list = my_list
>>> new_list.append(4)
>>> my_list
[1, 2, 3, 4]
```",0,stackoverflow
so_2264428,How to convert a string to lower case in Bash,0,stackoverflow
so_136097,What is the difference between @staticmethod and @classmethod in Python?,1,stackoverflow
so_2428092,Creating a JSON response using Django and Python,0,stackoverflow
so_2566412,Find nearest value in numpy array,0,stackoverflow
so_37576685,Using async/await with a forEach loop,0,stackoverflow
swe_se_148108,"Why is Global State so Evil? Before we start this, let me say I'm well aware of the concepts of Abstraction and Dependency Injection. I don't need my eyes opened here. Well, most of us say, (too) many times without really understanding, ""Don't use global variables"", or ""Singletons are evil because they are global"".",1,swe_se
so_7244321,How do I update or sync a forked repository on GitHub?,0,stackoverflow
ds_se_16904,"GBM vs XGBOOST? Key differences? I am trying to understand the key differences between GBM and XGBOOST. I tried to google it, but could not find any good answers explaining the differences between the two algorithms and why xgboost almost always performs better than GBM. What makes XGBOOST so fast?",1,ds_se
so_34641582,What is the difference between React Native and React?,1,stackoverflow
syn_0047,How to copy an object in JavaScript?,0,synthetic
syn_0061,How do I update state inside useEffect in React?,0,synthetic
syn_0081,How do I allocate memory dynamically in C?,0,synthetic
so_109325,"PostgreSQL ""DESCRIBE TABLE""? How do you perform the equivalent of Oracle's in PostgreSQL with psql command?",0,stackoverflow
cs_se_2973,"Generalised 3SUM (k-SUM) problem? The 3SUM problem tries to identify 3 integers $a,b,c$ from a set $S$ of size $n$ such that $a + b + c = 0$. It is conjectured that there is not better solution than quadratic, i.e. $\mathcal{o}(n^2)$. Or to put it differently: $\mathcal{o}(n \log(n) + n^2)$.",0,cs_se
swe_se_7823,Is it OK to have multiple asserts in a single unit test?,1,swe_se
cs_se_101324,"O(·) is not a function, so how can a function be equal to it?",0,cs_se
so_code_541487,"""implements Runnable"" vs ""extends Thread"" in Java

```
public class MyRunnable implements Runnable {
    public void run() {
        //Code
    }
}
//Started with a ""new Thread(new MyRunnable()).start()"" call
```",1,stackoverflow
so_code_4632322,"Finding all possible combinations of numbers to reach a given sum

```
N
```",0,stackoverflow
syn_0185,What is prototype-based inheritance in JavaScript?,1,synthetic
so_1711631,Improve INSERT-per-second performance of SQLite,0,stackoverflow
so_54069253,The useState set method is not reflecting a change immediately,0,stackoverflow
so_19377969,Combine two columns of text in pandas dataframe,0,stackoverflow
syn_0058,How do I create a countdown timer in JavaScript?,0,synthetic
so_423379,How can I use a global variable in a function?,0,stackoverflow
so_3279543,What is the copy-and-swap idiom?,1,stackoverflow
so_code_275018,"How can I remove a trailing newline?

```
""abc\n""  -->  ""abc""
```",0,stackoverflow
syn_en_717,What is the difference between a vector and an array in C++?,1,synthetic
swe_se_60544,"Why do game developers prefer Windows? Is it that DirectX is easier or better than OpenGL, even if OpenGL is cross-platform? Why do we not see real powerful games for Linux like there are for Windows?",1,swe_se
cs_se_38049,Why are reversible gates not used?,1,cs_se
so_code_6797984,"How do I lowercase a string in Python?

```
""Kilometers""  →  ""kilometers""
```",0,stackoverflow
so_9229601,"What is ':-!!' in C? I bumped into this strange macro code in : What does do? Update: In recent times, the macro has been moved to",1,stackoverflow
syn_0024,How do I delete a file in Python?,0,synthetic
so_code_5585779,"How do I convert a String to an int in Java?

```
""1234""  →  1234
```",0,stackoverflow
cs_se_192,How to come up with the runtime of algorithms?,0,cs_se
wc_en_576dd8af,"What should be coded for this: public class VueAdministraton extends Observer {

 public void update() {
 // TODO - implement VueAdministraton.update
 throw new UnsupportedOperationException();
 }

}",1,wildchat_en
so_code_610245,"Where and why do I have to put the ""template"" and ""typename"" keywords?

```
template <typename T, typename Tail> // Tail will be a UnionNode too.
struct UnionNode : public Tail {
    // ...
    template<typename U> struct inUnion {
        // Q: where to add typename/template here?
        typedef Tail::inUnion<U> dummy; 
    };
    template< > struct inUnion<T> { };
```",0,stackoverflow
syn_en_671,What is the difference between synchronous and asynchronous code?,1,synthetic
so_code_1527803,"Generating random whole numbers in JavaScript in a specific range

```
x = 4
```",0,stackoverflow
syn_0032,How do I deep copy a list in Python?,0,synthetic
so_2987433,How to import CSV file data into a PostgreSQL table,0,stackoverflow
cs_se_103816,How does Tarjan's pseudocode work (explained to someone familiar with C or Java)?,1,cs_se
wc_en_07ad16b4,"In this assignment, you are to implement an end-to-end program execution pipeline that compiles source code directly to the runtime backend objects, and then run the compiled program.

You must complete the following:

Implement a grammar in src/PL.g4 to support the minimal features required to run the four programs given in this worksheet.

Implement several kotlin classes in src/backend.kt for:

the compiled runtime backend objects
the visitor class that performs compilation using SDD
Some skeleton code is provided in src/, and a Makefile is provided to help you perform the compilation.",0,wildchat_en
swe_se_84278,How do I create my own programming language and a compiler for it,0,swe_se
ds_se_66207,What is purpose of the [CLS] token and why is its encoding output important?,1,ds_se
so_code_21593,"What is the difference between #include <filename> and #include ""filename""?

```
include
```",1,stackoverflow
ds_se_806,Advantages of AUC vs standard accuracy? I was starting to look into area under curve(AUC) and am a little confused about its usefulness.,1,ds_se
syn_0205,What is the difference between stack and heap memory?,1,synthetic
cs_se_75811,Why is addition as fast as bit-wise operations in modern processors?,1,cs_se
so_585945,How to align content of a div to the bottom,0,stackoverflow
mbpp_953,Write a python function to find the minimun number of subsets with distinct elements.,0,mbpp
cs_se_121080,"What are GPUs bad at? I understand that GPUs are generally used to do LOTS of calculations in parallel. I understand why we would want to parallelize processes in order to speed things up. However, GPUs aren't always better than CPUs, as far as I know. What kinds of tasks are GPUs bad at? When would we prefer CPU over GPU for processing?",1,cs_se
cs_se_12102,Express boolean logic operations in zero-one integer linear programming (ILP),0,cs_se
cs_se_110402,Why are ambiguous grammars bad?,1,cs_se
cs_se_1271,"Why is Relativization a barrier? When I was explaining the Baker-Gill-Solovay proof that there exists an oracle with which we can have, $\mathsf{P} = \mathsf{NP}$, and an oracle with which we can have $\mathsf{P} \neq \mathsf{NP}$ to a friend, a question came up as to why such techniques are ill-suited for proving the $\mathsf{P} \neq \mathsf{NP}$ problem, and I couldn't give a sa…",1,cs_se
cs_se_1447,What is most efficient for GCD?,1,cs_se
syn_0214,How does a compiler turn C code into machine code?,1,synthetic
ds_se_13513,Why do internet companies prefer Java/Python for data scientist job?,1,ds_se
syn_0182,What is closure in JavaScript?,1,synthetic
mbpp_974,Write a function to find the minimum total path sum in the given triangle.,0,mbpp
cs_se_47041,"If the speed of electrical charge hasn't changed, how have computers become faster?",0,cs_se
so_10729276,"How can I get the full object in Node.js's console.log(), rather than '[Object]'?",0,stackoverflow
ds_se_9443,When to use One Hot Encoding vs LabelEncoder vs DictVectorizor?,1,ds_se
syn_en_647,How does database indexing improve query performance?,1,synthetic
so_code_14994391,"""Thinking in AngularJS"" if I have a jQuery background?

```
jQuery
```",0,stackoverflow
cs_se_76871,How are variables stored in and retrieved from the program stack?,0,cs_se
so_code_1364444,"Difference between Big-O and Little-O Notation

```
O(n)
```",1,stackoverflow
syn_en_709,How does Java handle exceptions differently from Python?,1,synthetic
cs_se_11209,What are common techniques for reducing problems to each other?,1,cs_se
mbpp_817,Write a function to find numbers divisible by m or n from a list of numbers using lambda function.,0,mbpp
so_code_438146,"What are the possible values of the Hibernate hbm2ddl.auto configuration and what do they do

```
hibernate.hbm2ddl.auto
```",1,stackoverflow
so_code_589575,"What does the C++ standard say about the size of int, long?

```
char  : 1 byte
short : 2 bytes
int   : 4 bytes
long  : 4 bytes
float : 4 bytes
double: 8 bytes
```",1,stackoverflow
syn_0296,What is the difference between synchronous and asynchronous programming?,1,synthetic
wc_en_d8beccdd,"function dropdownoptions() {
for(let i=0; i with the valueString
option.setAttribute(‘jsonData’, valueString);

//add options to theselect box
selectBox.add(option);

}

} add to this client side script that prints options from countries.json to select",0,wildchat_en
so_code_23079003,"How can I convert a Java 8 Stream to an Array?

```
Stream
```",0,stackoverflow
cs_se_63203,Why is C's void type not analogous to the empty/bottom type?,1,cs_se
so_918886,How do I split a string on a delimiter in Bash?,0,stackoverflow
so_13148429,How to change the order of DataFrame columns?,0,stackoverflow
so_code_191757,"How to concatenate a std::string and an int

```
std::string name = ""John"";
int age = 21;
```",0,stackoverflow
so_code_103512,"Why use static_cast<T>(x) instead of (T)x or T(x)?

```
static_cast
```",1,stackoverflow
so_code_234683,"Javascript Array.sort implementation?

```
Array#sort()
```",0,stackoverflow
mbpp_901,Write a function to find the smallest multiple of the first n numbers.,0,mbpp
syn_0286,What is type narrowing in TypeScript?,1,synthetic
wc_en_65f8e279,I have this main class which created tabs using JTabbedPane. What would VueClient.java which is one of the tabs need to look like,0,wildchat_en
syn_0083,How do I implement a stack using an array in C?,0,synthetic
cs_se_3,Why is quicksort better than other sorting algorithms in practice?,1,cs_se
cs_se_57648,Why do we not combine random number generators?,1,cs_se
so_code_65035,"Does a finally block always get executed in Java?

```
try {  
    something();  
    return success;  
}  
catch (Exception e) {   
    return failure;  
}  
finally {  
```",1,stackoverflow
syn_en_687,What is WebSocket and how does it differ from HTTP?,1,synthetic
mbpp_283,Write a python function to check whether the frequency of each digit is less than or equal to the digit itself.,0,mbpp
syn_0145,How to define a custom type in TypeScript?,0,synthetic
ds_se_9850,Neural networks: which cost function to use?,0,ds_se
cs_se_37462,Why is the object destructor paradigm in garbage collected languages pervasively absent?,1,cs_se
syn_0134,How to implement BFS on a graph in Python?,0,synthetic
cs_se_40366,Why is linear programming in P but integer programming NP-hard?,1,cs_se
so_13610074,Is there a rule-of-thumb for how to divide a dataset into training and validation sets?,1,stackoverflow
mbpp_403,Write a function to check if a url is valid or not using regex.,0,mbpp
so_16923281,Writing a pandas DataFrame to CSV file,0,stackoverflow
so_code_2745074,"Fast ceiling of an integer division in C / C++

```
q = x / y;
if (q * y < x) ++q;
```",0,stackoverflow
so_code_3996904,"Generate random integers between 0 and 9

```
0
```",0,stackoverflow
so_code_952914,"How do I make a flat list out of a list of lists?

```
[
    [1, 2, 3],
    [4, 5, 6],
    [7],
    [8, 9]
]
```",0,stackoverflow
syn_en_612,What is the difference between concurrency and parallelism?,1,synthetic
syn_0034,How do I run a shell command from Python?,0,synthetic
so_19960077,How to filter Pandas dataframe using 'in' and 'not in' like in SQL,0,stackoverflow
syn_0222,What is a stored procedure and when should I use one?,1,synthetic
syn_en_637,How does Python's import system work?,1,synthetic
so_code_5901378,"What exactly is a Maven Snapshot and why do we need it?

```
SNAPSHOT
```",1,stackoverflow
so_21593,"What is the difference between #include <filename> and #include ""filename""?",1,stackoverflow
swe_se_180851,Why shouldn't I use the repository pattern with Entity Framework?,1,swe_se
swe_se_145669,What software programming languages were used by the Soviet Union's space program?,1,swe_se
cs_se_44869,What are the simplest examples of programs that we do not know whether they terminate?,1,cs_se
so_code_5859561,"Getting the closest string match

```
TEST STRING: THE BROWN FOX JUMPED OVER THE RED COW
CHOICE A   : THE RED COW JUMPED OVER THE GREEN CHICKEN
CHOICE B   : THE RED COW JUMPED OVER THE RED COW
CHOICE C   : THE RED FOX JUMPED OVER THE BROWN COW
```",0,stackoverflow
so_code_1144783,"How do I replace all occurrences of a string?

```
string = ""Test abc test test abc test test test abc test test abc"";
```",0,stackoverflow
so_40480,"Is Java ""pass-by-reference"" or ""pass-by-value""?",1,stackoverflow
ds_se_12761,Should a model be re-trained if new observations are available?,1,ds_se
so_code_44686609,"Extremely small or NaN values appear in training neural network

```
backward lf n (out,tar) das = do
    let δout = tr (derivate lf (tar, out)) -- dE/dy
        deltas = scanr (\(l, a') δ ->
                         let w = weights l
                         in (tr a') * (w <> δ)) δout (zip (tail $ toList n) das)
    return (deltas)
```",0,stackoverflow
cs_se_54933,How do computers keep track of time? How are computers able to tell the correct time and date every time? Whenever I close the computer (shut it down) all connections and processes inside stop.,1,cs_se
syn_en_682,What is test-driven development (TDD)?,1,synthetic
wc_en_a298abdf,"let valueElement = document.getElementById(""valueChange"");




function increment() {

    let nextValue = valueElement.textContent;

    let updateValue = parseInt(nextValue) + 1;

    valueElement.textContent = updateValue;

    if (updateValue > 0) {

        document.getElementById(""valueChange"").style.color = ""Green"";

    } else if (updateValue 0) {

        document.getElementById(""valueChange"").style.color = ""Green"";

    } else if (updateValue < 0) {

        document.getElementById(""valueChange"").style.color = ""Red"";

    } else {

        document.getElementById(""valueChange"").style.color = ""Black"";

    }

}
error",0,wildchat_en
so_code_152975,"How do I detect a click outside an element?

```
$(""#menuscontainer"").clickOutsideThisElement(function() {
    // Hide the menus
});
```",0,stackoverflow
swe_se_263164,"Why squash git commits for pull requests? Why does every serious Github repo I do pull requests for want me to squash my commits into a single commit? I thought the git log was there so you could inspect all your history and see exactly what changes happened where, but squashing it pulls it out of the history and lumps it all into one commit.",1,swe_se
ds_se_28006,"Data scientist vs machine learning engineer? What are the differences, if any, between a ""data scientist"" and a ""machine learning engineer""? Over the past year or so ""machine learning engineer"" has started to show up a lot in job postings. This is particularly noticeable in San Francisco, which is arguably where the term ""data scientist"" originated.",1,ds_se
so_code_461203,"When to use virtual destructors?

```
OOP
```",1,stackoverflow
ds_se_5226,strings as features in decision tree/random forest,0,ds_se
so_11632516,What are advantages of Artificial Neural Networks over Support Vector Machines?,1,stackoverflow
syn_0213,What is a segmentation fault and why does it happen?,1,synthetic
so_338156,Table Naming Dilemma: Singular vs. Plural Names,1,stackoverflow
so_code_10059594,"A simple explanation of Naive Bayes Classification

```
training set---
round-red
round-orange
oblong-yellow
round-red
dataset----
round-red
round-orange
```",0,stackoverflow
syn_0041,How to load a CSV file into a pandas DataFrame?,0,synthetic
ds_se_33053,How do I compare columns in different data frames?,0,ds_se
syn_0290,What is the difference between display block and display inline in CSS?,1,synthetic
syn_0293,What is the difference between a class selector and an ID selector in CSS?,1,synthetic
so_82831,How do I check whether a file exists without exceptions?,0,stackoverflow
so_code_1789945,"How to check whether a string contains a substring in JavaScript?

```
String.contains()
```",0,stackoverflow
so_code_12935194,"How can I match up permutations of a long list with a shorter list (according to the length of the shorter list)?

```
names = ['a', 'b']
numbers = [1, 2]
```",0,stackoverflow
swe_se_135218,What is the difference between writing test cases for BDD and TDD?,1,swe_se
cs_se_10360,Floyd's Cycle detection algorithm | Determining the starting point of cycle,0,cs_se
syn_en_657,What is a pointer and how does it differ from a reference?,1,synthetic
wc_en_ba73aedb,"Make this LinkedIn profile bio sound really smart and exciting. Let the potential employer know that s/he is stumbling on the right profile. This is the current bio : Zero to Thousand Product guy, who loves well-designed products and builds with a strong bias for action

In the last 5 years, he has built and grown consumer products worth 50+ MM USD across India & South Asia in FinTech, F&B & eCommerce.

Previously, he was a management consultant for 3 years, advising Fortune500 cos incl. Toyota, Honda & Panasonic to manage world-class Digital innovations across South Asia.",0,wildchat_en
so_306252,How to align checkboxes and their labels consistently cross-browsers,0,stackoverflow
cs_se_53225,What are the reasons to learn different algorithms / data structures serving the same purpose?,1,cs_se
mbpp_203,Write a python function to find the hamming distance between given two integers.,0,mbpp
cs_se_3019,"What is the novelty in MapReduce? A few years ago, MapReduce was hailed as revolution of distributed programming. There have also been critics but by and large there was an enthusiastic hype.",1,cs_se
so_21494489,What does numpy.random.seed(0) do?,1,stackoverflow
so_code_3141087,"What is meant with ""const"" at end of function declaration?

```
class Foo 
{
public:
    int Bar(int random_arg) const
    {
        // code
    }
};
```",1,stackoverflow
so_code_40352684,"What is the equivalent of Java static methods in Kotlin?

```
static
```",1,stackoverflow
so_11227809,Why is conditional processing of a sorted array faster than of an unsorted array?,1,stackoverflow
so_code_1712227,"How do I get the number of elements in a list (length of a list) in Python?

```
items = [""apple"", ""orange"", ""banana""]
# There are 3 items.
```",0,stackoverflow
so_1817792,"Is there a ""previous sibling"" selector?",1,stackoverflow
mbpp_242,Write a function to count total characters in a string.,0,mbpp
so_292357,What is the difference between 'git pull' and 'git fetch'?,1,stackoverflow
so_code_3481828,"How do I split a string in Java?

```
part1 = ""004"";
part2 = ""034556"";
```",0,stackoverflow
so_13081532,Return JSON response from Flask view,0,stackoverflow
syn_en_695,What is tree shaking in JavaScript bundlers?,1,synthetic
cs_se_29589,What properties of a programming language make compilation impossible?,1,cs_se
so_code_1069066,"How can I get the current stack trace in Java?

```
Environment.StackTrace
```",0,stackoverflow
so_code_2591098,"How to parse JSON in Java

```
{
  ""pageInfo"": {
    ""pageName"": ""abc"",
    ""pagePic"": ""http://example.com/content.jpg""
  },
  ""posts"": [
    {
      ""post_id"": ""123456789012_123456789012"",
```",0,stackoverflow
so_6912584,How to get GET (query string) variables in Express.js on Node.js?,0,stackoverflow
so_34571,"How do I test a class that has private methods, fields or inner classes?",0,stackoverflow
syn_0297,What is an API and how does it work?,1,synthetic
syn_0071,How do I read a file in Java?,0,synthetic
so_60018578,What does model.eval() do in pytorch?,1,stackoverflow
so_3437059,Does Python have a string 'contains' substring method?,1,stackoverflow
syn_en_664,How does a heap data structure work?,1,synthetic
so_1675351,typedef struct vs struct definitions,1,stackoverflow
mbpp_804,Write a python function to check whether the product of numbers is even or not.,0,mbpp
ds_se_989,SVM using scikit learn runs endlessly and never completes execution,0,ds_se
so_code_287903,"How can I guarantee that my enums definition doesn't change in JavaScript?

```
my.namespace.ColorEnum = {
  RED : 0,
  GREEN : 1,
  BLUE : 2
}
// later on
if(currentColor == my.namespace.ColorEnum.RED) {
  // whatever
```",0,stackoverflow
cs_se_14,What is the significance of context-sensitive (Type 1) languages?,1,cs_se
so_code_481144,"Equation for testing if a point is inside a circle

```
(center_x, center_y)
```",0,stackoverflow
mbpp_380,Write a function to generate a two-dimensional array.,0,mbpp
syn_en_723,What is the difference between precision@k and recall@k in information retrieval?,1,synthetic
so_47981,"How to set, clear, and toggle a single bit",0,stackoverflow
so_code_2647867,"How can I determine if a variable is 'undefined' or 'null'?

```
var EmpName = $(""div#esd-names div#name"").attr('class');
if(EmpName == 'undefined'){
  // DO SOMETHING
};
```",0,stackoverflow
so_31593201,How are iloc and loc different?,0,stackoverflow
wc_en_c03fc7e0,"in c# how can I get the caller class to check if it is an specific type?

Class A:
 public method()
 { if (GetType(caller) == ""B"") { do something} } 

Class B:
method();",0,wildchat_en
so_687295,How do I do a not equal in Django queryset filtering?,0,stackoverflow
so_code_11832914,"How to round to at most 2 decimal places, if necessary

```
10
1.7777777
9.1
```",0,stackoverflow
syn_en_674,What is currying in functional programming?,1,synthetic
so_824349,How do I modify the URL without reloading the page?,0,stackoverflow
so_code_336859,"var functionName = function() {} vs function functionName() {}

```
var functionOne = function() {
    // Some code
};
```",1,stackoverflow
so_22146094,Why should I use a pointer rather than the object itself?,1,stackoverflow
so_24420857,"What are Flask Blueprints, exactly?",1,stackoverflow
so_code_4176328,"What are sequence points, and how do they relate to undefined behavior?

```
a[++i] = i;
```",1,stackoverflow
so_code_3010840,"How to loop through the items of an array in JavaScript?

```
String[] myStringArray = {""Hello"", ""World""};
for (String s : myStringArray) {
    // Do something
}
```",0,stackoverflow
wc_en_004cac9e,please create a curriculum outline for grade 3 ESL english class based on 18 weeks. Please offer vocabulary and sentences on each subject taught.,0,wildchat_en
cs_se_68231,What's really meant by context-free in the term context-free grammar?,1,cs_se
so_3680429,Click through div to underlying elements,0,stackoverflow
so_code_154136,"Why use apparently meaningless do-while and if-else statements in macros?

```
#define FOO(X) do { f(X); g(X); } while (0)
#define FOO(X) if (1) { f(X); g(X); } else
```",1,stackoverflow
swe_se_102090,Why isn't Java used for modern web application development?,1,swe_se
syn_0040,How do I split a dataset into train and test sets in Python?,0,synthetic
syn_en_627,How does the attention mechanism work in transformers?,1,synthetic
wc_en_20ae828f,"You are a graduate student researching deep learning and you need to read a dataset from ""https://www.kaggle.com/datasets/muthuj7/weather-dataset"", write detailed code using Google collab to build a suitable model for the purpose of predicting weather, and visualise the following results
(1) The training loss, training accuracy and test accuracy vary with the number of epochs (which can be determined by using a validation set or other methods such as setting terminal conditions) [Ic Fig].
(2) By using a different loss function from (1), the training loss, training accuracy and test accuracy vary with the number of epochs [I Fig.]",0,wildchat_en
swe_se_335005,Is there a name for the (anti- ) pattern of passing parameters that will only be used several levels deep in the call chain?,1,swe_se
syn_0237,What is a trie and when is it useful?,1,synthetic
swe_se_143736,"Why do we need private variables? Why do we need private variables in classes? Every book on programming I've read says this is a private variable, this is how you define it but stops there. The wording of these explanations always seemed to me like we really have a crisis of trust in our profession.",1,swe_se
syn_0082,How to read a file in C++?,0,synthetic
so_573618,"Set up a scheduled job? I've been working on a web app using Django, and I'm curious if there is a way to schedule a job to run periodically. Basically I just want to run through the database and make some calculations/updates on an automatic, regular basis, but I can't seem to find any documentation on doing this.",0,stackoverflow
mbpp_341,Write a function to convert the given set into ordered tuples.,0,mbpp
syn_0003,How do I iterate over a dictionary in Python?,0,synthetic
so_code_6802483,"How to directly initialize a HashMap (in a literal way)?

```
Map<String,String> test = 
    new HashMap<String, String>{""test"":""test"",""test"":""test""};
```",0,stackoverflow
syn_0215,What is the difference between SQL JOIN types?,1,synthetic
so_code_40354978,"Why does C++ code for testing the Collatz conjecture run faster than hand-written assembly?

```
nasm -felf64 p14.asm && gcc p14.o -o p14
```",1,stackoverflow
so_code_14116003,"What's the difference between constexpr and const?

```
constexpr
```",1,stackoverflow
syn_0030,How do I pass a function as an argument in Python?,0,synthetic
so_194852,Concatenate text from multiple rows into a single text string,0,stackoverflow
so_3294889,"Iterating over a dictionary using a 'for' loop, getting keys",0,stackoverflow
syn_en_643,What is CORS and why does the browser enforce it?,1,synthetic
so_32370994,How to pass props to {this.props.children},0,stackoverflow
so_98650,What is the strict aliasing rule?,1,stackoverflow
so_code_1653958,"Why are #ifndef and #define used in C++ header files?

```
#ifndef HEADERFILE_H
#define HEADERFILE_H
```",1,stackoverflow
so_273192,"How do I create a directory, and any missing parent directories?",0,stackoverflow
syn_0027,How to implement binary search in Python?,0,synthetic
so_code_379906,"How do I parse a string to a float or int?

```
""545.2222"" -> 545.2222
```",0,stackoverflow
syn_en_619,What is a deadlock and how can it be prevented?,1,synthetic
so_236129,How do I iterate over the words of a string?,0,stackoverflow
cs_se_298,"Graph searching: Breadth-first vs. depth-first? When searching graphs, there are two easy algorithms: breadth-first and depth-first (Usually done by adding all adjactent graph nodes to a queue (breadth-first) or stack (depth-first)).",1,cs_se
ds_se_11928,"ValueError: Input contains NaN, infinity or a value too large for dtype('float32')",0,ds_se
so_49433936,How do I initialize weights in PyTorch?,0,stackoverflow
so_1401712,How can the Euclidean distance be calculated with NumPy?,0,stackoverflow
cs_se_29755,Why is binary search faster than ternary search?,1,cs_se
syn_0055,How to parse query parameters from a URL in JavaScript?,0,synthetic
